gender,id,item,question,condition,rating,belief,outcome
female,439,Irene,wrongness,accidental,4,neutral,negative
male,442,Irene,wrongness,accidental,1,neutral,negative
female,445,Irene,wrongness,accidental,3,neutral,negative
female,447,Irene,wrongness,accidental,2,neutral,negative
male,455,Irene,wrongness,accidental,2,neutral,negative
female,457,Irene,wrongness,accidental,5,neutral,negative
male,461,Irene,wrongness,accidental,6,neutral,negative
female,468,Irene,wrongness,accidental,4,neutral,negative
female,473,Irene,wrongness,accidental,1,neutral,negative
female,475,Irene,wrongness,accidental,1,neutral,negative
female,476,Irene,wrongness,accidental,7,neutral,negative
male,478,Irene,wrongness,accidental,4,neutral,negative
male,485,Irene,wrongness,accidental,4,neutral,negative
male,491,Irene,wrongness,accidental,1,neutral,negative
female,496,Irene,wrongness,accidental,1,neutral,negative
female,499,Irene,wrongness,accidental,5,neutral,negative
female,3,Grace,punishment,accidental,1,neutral,negative
female,9,Grace,punishment,accidental,1,neutral,negative
female,10,Grace,punishment,accidental,4,neutral,negative
male,13,Grace,punishment,accidental,1,neutral,negative
female,19,Grace,punishment,accidental,1,neutral,negative
female,25,Grace,punishment,accidental,1,neutral,negative
female,27,Grace,punishment,accidental,1,neutral,negative
male,28,Grace,punishment,accidental,1,neutral,negative
female,38,Grace,punishment,accidental,1,neutral,negative
male,44,Grace,punishment,accidental,5,neutral,negative
male,46,Grace,punishment,accidental,1,neutral,negative
female,49,Grace,punishment,accidental,1,neutral,negative
male,51,Grace,punishment,accidental,2,neutral,negative
male,57,Grace,punishment,accidental,1,neutral,negative
female,60,Grace,punishment,accidental,1,neutral,negative
male,64,Grace,punishment,accidental,4,neutral,negative
male,65,Grace,punishment,accidental,1,neutral,negative
male,74,Grace,punishment,accidental,1,neutral,negative
female,77,Grace,punishment,accidental,1,neutral,negative
male,80,Grace,punishment,accidental,1,neutral,negative
male,85,Grace,punishment,accidental,6,neutral,negative
male,89,Grace,punishment,accidental,1,neutral,negative
male,94,Grace,punishment,accidental,1,neutral,negative
male,95,Grace,punishment,accidental,3,neutral,negative
male,100,Grace,punishment,accidental,1,neutral,negative
male,108,Grace,punishment,accidental,1,neutral,negative
female,109,Grace,punishment,accidental,3,neutral,negative
male,113,Grace,punishment,accidental,2,neutral,negative
male,116,Grace,punishment,accidental,1,neutral,negative
female,119,Grace,punishment,accidental,1,neutral,negative
female,123,Grace,punishment,accidental,1,neutral,negative
female,129,Grace,punishment,accidental,1,neutral,negative
female,133,Grace,punishment,accidental,1,neutral,negative
female,138,Grace,punishment,accidental,1,neutral,negative
male,139,Grace,punishment,accidental,3,neutral,negative
male,141,Grace,punishment,accidental,7,neutral,negative
male,146,Grace,punishment,accidental,1,neutral,negative
female,149,Grace,punishment,accidental,2,neutral,negative
male,155,Grace,punishment,accidental,1,neutral,negative
male,161,Grace,punishment,accidental,6,neutral,negative
female,166,Grace,punishment,accidental,1,neutral,negative
female,167,Grace,punishment,accidental,1,neutral,negative
female,173,Grace,punishment,accidental,1,neutral,negative
female,178,Grace,punishment,accidental,2,neutral,negative
male,183,Grace,punishment,accidental,6,neutral,negative
male,186,Grace,punishment,accidental,1,neutral,negative
female,187,Grace,punishment,accidental,1,neutral,negative
male,194,Grace,punishment,accidental,1,neutral,negative
male,198,Grace,punishment,accidental,1,neutral,negative
male,200,Grace,punishment,accidental,1,neutral,negative
female,202,Grace,punishment,accidental,1,neutral,negative
female,210,Grace,punishment,accidental,1,neutral,negative
male,212,Grace,punishment,accidental,1,neutral,negative
male,213,Grace,punishment,accidental,1,neutral,negative
male,215,Grace,punishment,accidental,1,neutral,negative
male,220,Grace,punishment,accidental,1,neutral,negative
male,228,Grace,punishment,accidental,2,neutral,negative
female,240,Grace,punishment,accidental,1,neutral,negative
male,243,Grace,punishment,accidental,1,neutral,negative
male,244,Grace,punishment,accidental,1,neutral,negative
female,248,Grace,punishment,accidental,1,neutral,negative
female,253,Grace,punishment,accidental,3,neutral,negative
male,254,Grace,punishment,accidental,1,neutral,negative
male,255,Grace,punishment,accidental,1,neutral,negative
male,258,Grace,punishment,accidental,1,neutral,negative
female,260,Grace,punishment,accidental,1,neutral,negative
male,266,Grace,punishment,accidental,2,neutral,negative
female,272,Grace,punishment,accidental,1,neutral,negative
female,277,Grace,punishment,accidental,1,neutral,negative
male,280,Grace,punishment,accidental,4,neutral,negative
female,287,Grace,punishment,accidental,1,neutral,negative
male,288,Grace,punishment,accidental,1,neutral,negative
male,291,Grace,punishment,accidental,1,neutral,negative
male,297,Grace,punishment,accidental,1,neutral,negative
3,299,Grace,punishment,accidental,1,neutral,negative
male,305,Grace,punishment,accidental,1,neutral,negative
female,315,Grace,punishment,accidental,1,neutral,negative
female,316,Grace,punishment,accidental,2,neutral,negative
female,317,Grace,punishment,accidental,1,neutral,negative
male,319,Grace,punishment,accidental,1,neutral,negative
female,325,Grace,punishment,accidental,1,neutral,negative
female,328,Grace,punishment,accidental,6,neutral,negative
female,336,Grace,punishment,accidental,1,neutral,negative
male,337,Grace,punishment,accidental,1,neutral,negative
male,344,Grace,punishment,accidental,1,neutral,negative
male,345,Grace,punishment,accidental,1,neutral,negative
male,352,Grace,punishment,accidental,1,neutral,negative
male,353,Grace,punishment,accidental,7,neutral,negative
male,361,Grace,punishment,accidental,1,neutral,negative
male,362,Grace,punishment,accidental,1,neutral,negative
male,367,Grace,punishment,accidental,3,neutral,negative
male,371,Grace,punishment,accidental,1,neutral,negative
female,375,Grace,punishment,accidental,4,neutral,negative
female,380,Grace,punishment,accidental,1,neutral,negative
male,384,Grace,punishment,accidental,3,neutral,negative
female,386,Grace,punishment,accidental,4,neutral,negative
female,391,Grace,punishment,accidental,1,neutral,negative
male,392,Grace,punishment,accidental,1,neutral,negative
male,400,Grace,punishment,accidental,1,neutral,negative
male,402,Grace,punishment,accidental,1,neutral,negative
female,406,Grace,punishment,accidental,1,neutral,negative
male,412,Grace,punishment,accidental,1,neutral,negative
male,413,Grace,punishment,accidental,1,neutral,negative
female,417,Grace,punishment,accidental,1,neutral,negative
male,424,Grace,punishment,accidental,1,neutral,negative
female,425,Grace,punishment,accidental,3,neutral,negative
male,433,Grace,punishment,accidental,1,neutral,negative
female,434,Grace,punishment,accidental,1,neutral,negative
female,436,Grace,punishment,accidental,1,neutral,negative
male,440,Grace,punishment,accidental,1,neutral,negative
female,443,Grace,punishment,accidental,7,neutral,negative
male,448,Grace,punishment,accidental,1,neutral,negative
male,453,Grace,punishment,accidental,1,neutral,negative
3,454,Grace,punishment,accidental,1,neutral,negative
male,464,Grace,punishment,accidental,1,neutral,negative
female,466,Grace,punishment,accidental,2,neutral,negative
male,470,Grace,punishment,accidental,1,neutral,negative
female,474,Grace,punishment,accidental,1,neutral,negative
female,480,Grace,punishment,accidental,1,neutral,negative
male,481,Grace,punishment,accidental,5,neutral,negative
female,487,Grace,punishment,accidental,1,neutral,negative
female,492,Grace,punishment,accidental,2,neutral,negative
female,494,Grace,punishment,accidental,1,neutral,negative
female,495,Grace,punishment,accidental,7,neutral,negative
male,502,Grace,punishment,accidental,1,neutral,negative
male,4,Anna,punishment,accidental,1,neutral,negative
male,7,Anna,punishment,accidental,1,neutral,negative
female,12,Anna,punishment,accidental,3,neutral,negative
female,14,Anna,punishment,accidental,2,neutral,negative
female,21,Anna,punishment,accidental,2,neutral,negative
male,34,Anna,punishment,accidental,1,neutral,negative
male,35,Anna,punishment,accidental,3,neutral,negative
male,36,Anna,punishment,accidental,3,neutral,negative
male,37,Anna,punishment,accidental,1,neutral,negative
female,42,Anna,punishment,accidental,2,neutral,negative
female,45,Anna,punishment,accidental,2,neutral,negative
male,47,Anna,punishment,accidental,3,neutral,negative
female,54,Anna,punishment,accidental,7,neutral,negative
male,55,Anna,punishment,accidental,2,neutral,negative
female,56,Anna,punishment,accidental,1,neutral,negative
male,59,Anna,punishment,accidental,1,neutral,negative
male,70,Anna,punishment,accidental,2,neutral,negative
female,72,Anna,punishment,accidental,4,neutral,negative
female,75,Anna,punishment,accidental,1,neutral,negative
male,79,Anna,punishment,accidental,1,neutral,negative
male,86,Anna,punishment,accidental,2,neutral,negative
male,87,Anna,punishment,accidental,6,neutral,negative
female,92,Anna,punishment,accidental,4,neutral,negative
male,97,Anna,punishment,accidental,6,neutral,negative
female,99,Anna,punishment,accidental,4,neutral,negative
male,102,Anna,punishment,accidental,4,neutral,negative
female,103,Anna,punishment,accidental,4,neutral,negative
male,106,Anna,punishment,accidental,1,neutral,negative
male,107,Anna,punishment,accidental,2,neutral,negative
male,117,Anna,punishment,accidental,2,neutral,negative
male,127,Anna,punishment,accidental,5,neutral,negative
male,128,Anna,punishment,accidental,3,neutral,negative
female,130,Anna,punishment,accidental,1,neutral,negative
male,134,Anna,punishment,accidental,3,neutral,negative
male,145,Anna,punishment,accidental,2,neutral,negative
male,148,Anna,punishment,accidental,1,neutral,negative
male,152,Anna,punishment,accidental,2,neutral,negative
male,154,Anna,punishment,accidental,4,neutral,negative
female,157,Anna,punishment,accidental,1,neutral,negative
female,159,Anna,punishment,accidental,1,neutral,negative
male,169,Anna,punishment,accidental,1,neutral,negative
male,171,Anna,punishment,accidental,1,neutral,negative
female,174,Anna,punishment,accidental,3,neutral,negative
female,176,Anna,punishment,accidental,1,neutral,negative
male,182,Anna,punishment,accidental,4,neutral,negative
female,185,Anna,punishment,accidental,1,neutral,negative
male,190,Anna,punishment,accidental,1,neutral,negative
male,193,Anna,punishment,accidental,4,neutral,negative
male,197,Anna,punishment,accidental,6,neutral,negative
female,204,Anna,punishment,accidental,2,neutral,negative
male,205,Anna,punishment,accidental,6,neutral,negative
male,206,Anna,punishment,accidental,1,neutral,negative
female,208,Anna,punishment,accidental,1,neutral,negative
male,211,Anna,punishment,accidental,1,neutral,negative
female,222,Anna,punishment,accidental,1,neutral,negative
female,225,Anna,punishment,accidental,2,neutral,negative
male,230,Anna,punishment,accidental,1,neutral,negative
female,234,Anna,punishment,accidental,1,neutral,negative
female,237,Anna,punishment,accidental,2,neutral,negative
male,241,Anna,punishment,accidental,1,neutral,negative
male,242,Anna,punishment,accidental,4,neutral,negative
male,245,Anna,punishment,accidental,1,neutral,negative
female,247,Anna,punishment,accidental,1,neutral,negative
male,250,Anna,punishment,accidental,4,neutral,negative
female,261,Anna,punishment,accidental,3,neutral,negative
female,263,Anna,punishment,accidental,6,neutral,negative
female,271,Anna,punishment,accidental,3,neutral,negative
male,275,Anna,punishment,accidental,5,neutral,negative
male,278,Anna,punishment,accidental,2,neutral,negative
male,279,Anna,punishment,accidental,6,neutral,negative
male,282,Anna,punishment,accidental,6,neutral,negative
male,285,Anna,punishment,accidental,1,neutral,negative
male,290,Anna,punishment,accidental,1,neutral,negative
female,298,Anna,punishment,accidental,1,neutral,negative
male,301,Anna,punishment,accidental,1,neutral,negative
female,303,Anna,punishment,accidental,1,neutral,negative
female,306,Anna,punishment,accidental,5,neutral,negative
female,311,Anna,punishment,accidental,6,neutral,negative
female,314,Anna,punishment,accidental,2,neutral,negative
male,321,Anna,punishment,accidental,2,neutral,negative
male,326,Anna,punishment,accidental,1,neutral,negative
female,330,Anna,punishment,accidental,2,neutral,negative
male,331,Anna,punishment,accidental,1,neutral,negative
female,334,Anna,punishment,accidental,2,neutral,negative
male,340,Anna,punishment,accidental,5,neutral,negative
male,341,Anna,punishment,accidental,2,neutral,negative
male,347,Anna,punishment,accidental,1,neutral,negative
male,348,Anna,punishment,accidental,1,neutral,negative
male,357,Anna,punishment,accidental,3,neutral,negative
female,360,Anna,punishment,accidental,1,neutral,negative
female,363,Anna,punishment,accidental,3,neutral,negative
male,370,Anna,punishment,accidental,1,neutral,negative
female,372,Anna,punishment,accidental,1,neutral,negative
male,373,Anna,punishment,accidental,2,neutral,negative
female,381,Anna,punishment,accidental,2,neutral,negative
male,382,Anna,punishment,accidental,1,neutral,negative
male,388,Anna,punishment,accidental,3,neutral,negative
female,394,Anna,punishment,accidental,1,neutral,negative
male,396,Anna,punishment,accidental,1,neutral,negative
male,399,Anna,punishment,accidental,2,neutral,negative
female,403,Anna,punishment,accidental,1,neutral,negative
female,410,Anna,punishment,accidental,1,neutral,negative
male,414,Anna,punishment,accidental,2,neutral,negative
female,415,Anna,punishment,accidental,1,neutral,negative
female,426,Anna,punishment,accidental,1,neutral,negative
female,428,Anna,punishment,accidental,1,neutral,negative
male,429,Anna,punishment,accidental,7,neutral,negative
female,431,Anna,punishment,accidental,1,neutral,negative
female,432,Anna,punishment,accidental,1,neutral,negative
female,438,Anna,punishment,accidental,1,neutral,negative
male,441,Anna,punishment,accidental,1,neutral,negative
male,444,Anna,punishment,accidental,4,neutral,negative
male,450,Anna,punishment,accidental,1,neutral,negative
male,456,Anna,punishment,accidental,1,neutral,negative
female,458,Anna,punishment,accidental,1,neutral,negative
female,463,Anna,punishment,accidental,3,neutral,negative
male,465,Anna,punishment,accidental,1,neutral,negative
male,471,Anna,punishment,accidental,1,neutral,negative
female,477,Anna,punishment,accidental,1,neutral,negative
male,479,Anna,punishment,accidental,3,neutral,negative
male,484,Anna,punishment,accidental,7,neutral,negative
male,486,Anna,punishment,accidental,1,neutral,negative
male,489,Anna,punishment,accidental,3,neutral,negative
female,493,Anna,punishment,accidental,1,neutral,negative
female,498,Anna,punishment,accidental,1,neutral,negative
female,500,Anna,punishment,accidental,1,neutral,negative
female,2,Frank,punishment,accidental,4,neutral,negative
female,11,Frank,punishment,accidental,7,neutral,negative
male,16,Frank,punishment,accidental,3,neutral,negative
male,17,Frank,punishment,accidental,5,neutral,negative
male,20,Frank,punishment,accidental,2,neutral,negative
male,22,Frank,punishment,accidental,1,neutral,negative
male,24,Frank,punishment,accidental,1,neutral,negative
male,30,Frank,punishment,accidental,4,neutral,negative
